model,label,metric,value,seed
SMP,holdout_friesland,bigram_jsd,0.28475905656973455,14
SMP,holdout_friesland,log_likelihood,,14
SMP,train_10provinces,SD,0.008642863354353122,15
SMP,train_10provinces,SI,0.06001649519567547,15
SMP,train_10provinces,DARD,0.3156313018651926,15
SMP,train_10provinces,DailyLoc,0.14114042472757898,15
SMP,train_10provinces,participation_jsd,0.0502446859408096,15
SMP,train_10provinces,duration_jsd,0.061507318226814656,15
SMP,train_10provinces,duration_wass,36.94197175295104,15
SMP,train_10provinces,departure_jsd,0.06152894912753969,15
SMP,train_10provinces,departure_wass,49.13839806957567,15
SMP,train_10provinces,bigram_jsd,0.2717986202789102,15
SMP,train_10provinces,log_likelihood,-1.2176143262852934,15
SMP,holdout_utrecht,SD,0.011077367352778044,15
SMP,holdout_utrecht,SI,0.06328359392486542,15
SMP,holdout_utrecht,DARD,0.32425519018631666,15
SMP,holdout_utrecht,DailyLoc,0.13692859653247408,15
SMP,holdout_utrecht,participation_jsd,0.04412234114335791,15
SMP,holdout_utrecht,duration_jsd,0.06529551096580875,15
SMP,holdout_utrecht,duration_wass,32.86285975523916,15
SMP,holdout_utrecht,departure_jsd,0.0623483184712164,15
SMP,holdout_utrecht,departure_wass,42.67036246861876,15
SMP,holdout_utrecht,bigram_jsd,0.26387655832320234,15
SMP,holdout_utrecht,log_likelihood,,15
SMP,holdout_friesland,SD,0.022939652908451718,15
SMP,holdout_friesland,SI,0.053717365750806476,15
SMP,holdout_friesland,DARD,0.40649297516840666,15
SMP,holdout_friesland,DailyLoc,0.1361556977554248,15
SMP,holdout_friesland,participation_jsd,0.054353904402600565,15
SMP,holdout_friesland,duration_jsd,0.09699559866634277,15
SMP,holdout_friesland,duration_wass,34.2889700283969,15
SMP,holdout_friesland,departure_jsd,0.07504754077467164,15
SMP,holdout_friesland,departure_wass,53.30391363821428,15
SMP,holdout_friesland,bigram_jsd,0.29825689972509056,15
SMP,holdout_friesland,log_likelihood,,15
SMP,train_10provinces,SD,0.012099805960663398,16
SMP,train_10provinces,SI,0.07009075638965413,16
SMP,train_10provinces,DARD,0.3240503115755793,16
SMP,train_10provinces,DailyLoc,0.1378627286044979,16
SMP,train_10provinces,participation_jsd,0.05302415964652241,16
SMP,train_10provinces,duration_jsd,0.06178209239676699,16
SMP,train_10provinces,duration_wass,36.955276148016495,16
SMP,train_10provinces,departure_jsd,0.06479464288030598,16
SMP,train_10provinces,departure_wass,48.55270916375048,16
SMP,train_10provinces,bigram_jsd,0.2647051118353185,16
SMP,train_10provinces,log_likelihood,-1.2176143262852934,16
SMP,holdout_utrecht,SD,0.015880554134909748,16
SMP,holdout_utrecht,SI,0.07341929948518679,16
SMP,holdout_utrecht,DARD,0.3316624774644229,16
SMP,holdout_utrecht,DailyLoc,0.13305675035696543,16
SMP,holdout_utrecht,participation_jsd,0.04680017199192495,16
SMP,holdout_utrecht,duration_jsd,0.06494504503347388,16
SMP,holdout_utrecht,duration_wass,32.94047897435716,16
SMP,holdout_utrecht,departure_jsd,0.06774080195323938,16
SMP,holdout_utrecht,departure_wass,42.29496230211367,16
SMP,holdout_utrecht,bigram_jsd,0.259671522149922,16
SMP,holdout_utrecht,log_likelihood,,16
SMP,holdout_friesland,SD,0.03025123016454221,16
SMP,holdout_friesland,SI,0.06281001551278795,16
SMP,holdout_friesland,DARD,0.4032752692663747,16
SMP,holdout_friesland,DailyLoc,0.13330318744531325,16
SMP,holdout_friesland,participation_jsd,0.05752517237887757,16
SMP,holdout_friesland,duration_jsd,0.09707293998156526,16
SMP,holdout_friesland,duration_wass,35.846046168871,16
SMP,holdout_friesland,departure_jsd,0.07810046131413681,16
SMP,holdout_friesland,departure_wass,52.88482298979693,16
SMP,holdout_friesland,bigram_jsd,0.2932297511388542,16
SMP,holdout_friesland,log_likelihood,,16
SMP,train_10provinces,SD,0.011513332490453335,17
SMP,train_10provinces,SI,0.07249734830860291,17
SMP,train_10provinces,DARD,0.3082028606286493,17
SMP,train_10provinces,DailyLoc,0.13435690520218269,17
SMP,train_10provinces,participation_jsd,0.05124729533705938,17
SMP,train_10provinces,duration_jsd,0.06978630502345139,17
SMP,train_10provinces,duration_wass,39.11632276866555,17
SMP,train_10provinces,departure_jsd,0.06454341502941509,17
SMP,train_10provinces,departure_wass,57.25025091405841,17
SMP,train_10provinces,bigram_jsd,0.2605679303173761,17
SMP,train_10provinces,log_likelihood,-1.2176143262852934,17
SMP,holdout_utrecht,SD,0.013471458215313979,17
SMP,holdout_utrecht,SI,0.07574620560213619,17
SMP,holdout_utrecht,DARD,0.3148465216494512,17
SMP,holdout_utrecht,DailyLoc,0.13015343127699439,17
SMP,holdout_utrecht,participation_jsd,0.04541175057170328,17
SMP,holdout_utrecht,duration_jsd,0.0727537557412314,17
SMP,holdout_utrecht,duration_wass,33.55028156551551,17
SMP,holdout_utrecht,departure_jsd,0.0652728684478167,17
SMP,holdout_utrecht,departure_wass,50.32163583274817,17
SMP,holdout_utrecht,bigram_jsd,0.2552860009574432,17
SMP,holdout_utrecht,log_likelihood,,17
SMP,holdout_friesland,SD,0.028984494423395298,17
SMP,holdout_friesland,SI,0.06628604727640021,17
SMP,holdout_friesland,DARD,0.3978255186042247,17
SMP,holdout_friesland,DailyLoc,0.1332070650982952,17
SMP,holdout_friesland,participation_jsd,0.0556854734951765,17
SMP,holdout_friesland,duration_jsd,0.11305762362562276,17
SMP,holdout_friesland,duration_wass,38.47842499735979,17
SMP,holdout_friesland,departure_jsd,0.07601756644804984,17
SMP,holdout_friesland,departure_wass,61.78071528016871,17
SMP,holdout_friesland,bigram_jsd,0.2898434037431668,17
SMP,holdout_friesland,log_likelihood,,17
SMP,train_10provinces,SD,0.013018155651511718,18
SMP,train_10provinces,SI,0.05851742631555319,18
SMP,train_10provinces,DARD,0.3212828233877713,18
SMP,train_10provinces,DailyLoc,0.13330163081729132,18
SMP,train_10provinces,participation_jsd,0.05041685317666814,18
SMP,train_10provinces,duration_jsd,0.06660537959019844,18
SMP,train_10provinces,duration_wass,37.55564008282573,18
SMP,train_10provinces,departure_jsd,0.06266427667347002,18
SMP,train_10provinces,departure_wass,52.33511700372986,18
SMP,train_10provinces,bigram_jsd,0.2696389743938709,18
SMP,train_10provinces,log_likelihood,-1.2176143262852934,18
SMP,holdout_utrecht,SD,0.016794227261691844,18
SMP,holdout_utrecht,SI,0.062398535074081427,18
SMP,holdout_utrecht,DARD,0.3256296906725872,18
SMP,holdout_utrecht,DailyLoc,0.1309171100795693,18
SMP,holdout_utrecht,participation_jsd,0.04412122364667792,18
SMP,holdout_utrecht,duration_jsd,0.06915276540128852,18
SMP,holdout_utrecht,duration_wass,32.76794149481003,18
SMP,holdout_utrecht,departure_jsd,0.06412166821184005,18
SMP,holdout_utrecht,departure_wass,45.63254658314674,18
SMP,holdout_utrecht,bigram_jsd,0.26334621571695843,18
SMP,holdout_utrecht,log_likelihood,,18
SMP,holdout_friesland,SD,0.03090355588054232,18
SMP,holdout_friesland,SI,0.052278549395059666,18
SMP,holdout_friesland,DARD,0.4057274375788624,18
SMP,holdout_friesland,DailyLoc,0.12968729656361763,18
SMP,holdout_friesland,participation_jsd,0.05448207013718444,18
SMP,holdout_friesland,duration_jsd,0.09683539335285528,18
SMP,holdout_friesland,duration_wass,36.62595101641444,18
SMP,holdout_friesland,departure_jsd,0.07575662168409492,18
SMP,holdout_friesland,departure_wass,56.23789818362517,18
SMP,holdout_friesland,bigram_jsd,0.29758181649447346,18
SMP,holdout_friesland,log_likelihood,,18
SMP,train_10provinces,SD,0.010108501699933962,19
SMP,train_10provinces,SI,0.07477491586604346,19
SMP,train_10provinces,DARD,0.3075741997469473,19
SMP,train_10provinces,DailyLoc,0.14000590199072177,19
SMP,train_10provinces,participation_jsd,0.049061853311666154,19
SMP,train_10provinces,duration_jsd,0.06099362271606904,19
SMP,train_10provinces,duration_wass,37.05334698542064,19
SMP,train_10provinces,departure_jsd,0.060415742599209836,19
SMP,train_10provinces,departure_wass,51.277355633032734,19
SMP,train_10provinces,bigram_jsd,0.25823781835764076,19
SMP,train_10provinces,log_likelihood,-1.2176143262852934,19
SMP,holdout_utrecht,SD,0.012561480496001927,19
SMP,holdout_utrecht,SI,0.0789971933449719,19
SMP,holdout_utrecht,DARD,0.31752689714336596,19
SMP,holdout_utrecht,DailyLoc,0.13589575792437167,19
SMP,holdout_utrecht,participation_jsd,0.043444858909320296,19
SMP,holdout_utrecht,duration_jsd,0.06575919000730217,19
SMP,holdout_utrecht,duration_wass,31.72696780682433,19
SMP,holdout_utrecht,departure_jsd,0.06167136383408801,19
SMP,holdout_utrecht,departure_wass,44.73813092281611,19
SMP,holdout_utrecht,bigram_jsd,0.2522137612631089,19
SMP,holdout_utrecht,log_likelihood,,19
SMP,holdout_friesland,SD,0.024656468713482562,19
SMP,holdout_friesland,SI,0.06724251742622334,19
SMP,holdout_friesland,DARD,0.39448269869834,19
SMP,holdout_friesland,DailyLoc,0.13539188486857937,19
SMP,holdout_friesland,participation_jsd,0.05131324591958607,19
SMP,holdout_friesland,duration_jsd,0.0917629643647314,19
SMP,holdout_friesland,duration_wass,35.4170490465669,19
SMP,holdout_friesland,departure_jsd,0.07394491543810536,19
SMP,holdout_friesland,departure_wass,55.63668616041899,19
SMP,holdout_friesland,bigram_jsd,0.28278135820120115,19
SMP,holdout_friesland,log_likelihood,,19
